,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0004828,13578.674441435123,0.08369251557761635,0.11830833070036964,0.707410163613735,0.47931162265617133,0.8643569151551369
ID=FBgn0004832,314.1077130009189,0.07594419712739545,0.16181439756286328,0.46932904779311674,0.638834455360563,0.920818357415461
ID=FBgn0004837,422.1031959398717,-0.2277652365141668,0.1248739441806824,-1.8239612595611547,0.06815792925330817,0.3490649919130399
ID=FBgn0004838,16558.024524719684,-0.04333555272030747,0.22482187423160233,-0.1927550549448091,0.8471508042530399,0.9771451996633645
ID=FBgn0004852,188.6791838279617,-0.31848580890230804,0.19806428313239252,-1.6079921319757684,0.10783690199178501,0.4526319828271917
ID=FBgn0004855,485.7987412968228,0.07480260417157555,0.142268585851728,0.525784407877187,0.5990380091568135,0.908915643477549
ID=FBgn0004856,1587.2914468020028,0.10829359290733186,0.1433793842752829,0.7552940295754954,0.4500725802169149,0.8522591617762965
ID=FBgn0004858,121.47693793864194,-0.23398200963356552,0.3619159759872191,-0.6465092042298473,0.5179496382137483,0.8737095352681153
ID=FBgn0004859,274.4271080412351,-0.33540658024752723,0.3814382994080763,-0.8793206680294507,0.37922743265980596,0.8049060643700807
ID=FBgn0004860,1075.3854944488228,0.042635459735969355,0.12486370417053008,0.34145599010694766,0.7327603309014737,0.9483583393226399
ID=FBgn0004861,944.0625842899275,-0.2727169958044914,0.13513173561063802,-2.0181565386704188,0.04357496089122739,0.26237252922506094
ID=FBgn0004864,1427.973012263097,-0.08476605449890123,0.11550749856297823,-0.7338575897969445,0.4630355370361867,0.8582948812275906
ID=FBgn0004865,143.0387308437058,-0.6055461163014014,0.28120222266785855,-2.1534186698682003,0.03128578960639181,0.2143839572136073
ID=FBgn0004867,47001.97835763316,0.04118407120565657,0.2486851116726547,0.1656073052731333,0.8684659979078247,0.9814440807068731
ID=FBgn0004868,4257.601596317999,-0.18568046070512764,0.09428626112734202,-1.9693267978284723,0.04891557580869341,0.28213739705735486
ID=FBgn0004870,291.9960933213326,0.49137851883320094,0.27258407276188884,1.80266775624281,0.0714404089394216,0.35869720041068653
ID=FBgn0004872,1201.5911400297337,0.3769758694278472,0.15842515840335403,2.3795202304173064,0.017335191444516673,0.1423334679142135
ID=FBgn0004875,4084.014840051249,-0.05474051890843195,0.1807240224014213,-0.3028956426547611,0.7619693921280722,0.95570698021177
ID=FBgn0004876,1404.4509956855527,0.13506482407554277,0.15199449919184174,0.8886165275301774,0.3742092055528058,0.8008890341129749
ID=FBgn0004882,77.20563336727494,-0.6004937485008356,0.28748327640060967,-2.0887954110556466,0.03672614367918565,0.23833187237963502
ID=FBgn0004888,2783.896012568187,0.08255252597666289,0.15752438429875482,0.524061886317847,0.600235496693831,0.9092359723990807
ID=FBgn0004889,2247.314313575704,0.10417155301142575,0.1548508198928254,0.6727219983951294,0.5011241696897113,0.8697390377058937
