	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g2725	5565.638460491948	4966.2973458743745	4599.676902470497	5027.639774023901	5130.146526431531	4928.547459585529
g2726	852.7353212682305	686.0060536129972	771.1850605202359	894.8167080050432	955.4384890826084	933.2423775039272
g2727	2442.917738551644	2486.3693586349004	2315.5872897570716	2561.4376275709774	2388.596222706521	2562.6978637895045
g2728	2510.500491286189	2678.00015764886	2342.004696309807	2422.552550940483	2439.4872762487216	2330.3048643820894
g2729	733.4716399719745	719.82325343899	833.1643605093457	740.0590511882065	847.0897944443744	735.6213979579703
g273	256.41691478695043	267.31691291022895	346.47444748010594	335.3082564364796	331.6126714685342	335.35681377495706
g2730	391.58242025604056	512.0890259364627	431.82299172740477	499.98627586978023	615.6175831717837	602.328655155712
g2731	405.49651640727046	354.2754267484962	369.8436917382949	525.7792186725864	443.2446598836843	449.13858987717464
g2732	1248.2931975674796	2027.4216467107124	1672.425045607784	1841.2193016156987	1859.985924623016	1774.532080263108
g2733	11940.282225776831	12303.01936526596	10854.505930879683	11200.089393987735	11893.731706878862	11956.165851474449
g2734	7793.88157271033	8977.661382376666	8571.432372264439	8198.187666245762	7863.488595714251	8063.438227984148
g2735	1031.6308432126145	819.6645100681117	1035.3591260475894	740.0590511882065	939.0220201980275	799.176923149192
g2736	987.9008267373206	1365.5707358305672	1696.8103439641552	920.6096508078493	929.1721388672789	892.0954873345344
g2737	355.80331586716375	326.8995983179306	381.02028681829836	406.7348672750196	380.8620781222769	404.7076756097552
g2738	1335.7532305180673	1275.3915362945863	1025.1985850657682	1363.057823502139	1434.7993805123706	1330.2229375889137
g2739	578.4288542868417	603.8785683213003	522.2518064656142	708.313890815522	750.2326280253471	715.3377197054527
g274	1363.581422820527	1502.4498779833953	1326.9666522258603	1745.9838204976452	1789.3951084193181	1772.4071234937967
g2740	3802.5237053289625	3769.812609173771	3599.879669859283	3799.4988821056713	4077.8508709298953	3994.3391926410063
g2741	447.23880486096004	426.74085494705224	470.4330474583257	388.8782145653846	408.7700752260644	387.32166567902584
g2742	987.9008267373206	826.1058814635389	798.6185211711534	847.1989674460165	852.0147351097487	877.8003236137124
g2743	1041.5694833206358	866.3644526849589	853.4854424729883	904.7370706215071	901.2641417634914	927.0606850841123
g2744	258.4046428085547	257.65485581708816	226.58006389461474	279.7542257842818	287.28820548016574	240.89282648466096
g2745	940.1953542188182	1185.2123367586055	1088.7019662021512	757.9157038978415	807.6902691213803	843.6078374166115
g2746	4140.4374690016875	4626.515004765589	4903.985104876045	3396.7321598772373	2974.664161886059	3218.7299718423583
g2747	836.8334970953963	671.512967973286	680.7562457820263	380.9419244722135	410.4117221145225	407.02581026718576
g2748	2949.788384060732	3349.513125622146	4654.543823772333	2426.5206959870684	2508.4364455639616	2506.676276234932
g2749	469.10381309860696	579.7234255884483	476.52937204741846	920.6096508078493	738.7410998061405	776.3819323511246
g275	745.3980081016001	562.0096542510236	660.4351638183838	749.9794138046703	663.2253429370684	757.83685509168
g2750	391.58242025604056	442.84428343562024	474.4972638510542	406.7348672750196	418.61995655681295	366.26527587403143
g2751	479.0424532066283	560.3993114021667	585.2471605529063	464.27297045051023	586.0679391795381	526.4097451248606
g2752	502.8951894658795	421.90982640048185	384.06844911284475	293.64273344733124	334.8959652454503	322.6070731590889
g2753	2339.555881428222	2159.46976031697	2051.4132242297183	1986.0565958160714	2101.3080172263553	1989.7322476279132
g2754	1099.2135959471595	771.3542246024076	840.2767391966206	960.291101273705	1032.5958928401385	1020.3656050456931
g2755	174.9200659011755	148.1515420948257	193.05027865460448	136.90100410720174	151.03151373814427	145.2697718656496
g2756	1180.7104448329346	1204.536450944887	1030.2788555566788	1626.9394691000784	1626.872066461967	1567.638562087429
g2757	125.22686536106882	181.9687419208185	115.83016719276269	75.39475588512559	57.45764109603315	72.6348859328248
g2758	3565.9840707580547	3663.5299811492223	3431.2146895610495	3976.0813366787283	4145.158393356677	4013.850159341047
g2759	673.8397993238465	953.3229665232261	779.3134933056929	952.3548111805338	884.8476728789104	840.7101690948232
g276	669.864343280638	578.1130827395915	682.7883539783907	714.2661083854003	617.2592300602419	734.2691527411358
g2760	1069.3976756230957	1202.9261080960302	961.1871768802939	722.2023984785715	812.6152097867546	802.6541251353378
g2761	1727.335650774108	1544.318792053672	1530.1774718622862	1833.2830115225274	1992.9593225881213	1975.050728130853
g2762	1091.2626838607425	969.4263950117942	873.8065244366309	1067.431017531515	1029.3125990632225	1084.6938417893916
g2763	419.4106125585003	483.10285465704027	351.5547179710166	351.18083662282186	443.2446598836843	424.79817597415354
g2764	250.45373072213764	212.5652560490977	273.31855241099265	224.200195132084	188.78939217268035	211.91614326677873
g2765	971.9990025644865	1053.1642231523479	955.0908522912011	1162.6664986495684	1124.5281185937915	1144.385809218229
g2766	948.1462663052353	1093.4227943737678	844.3409555893492	1216.2364567784734	1155.7194094744953	1204.8504881995432
g2767	604.2693185676972	602.2682254724435	540.5407802328925	605.1421196042975	551.5933545219182	629.5667373805213
g2768	1198.5999970273729	938.829880883515	905.3042014802768	1095.208032857614	1039.162480393971	1000.8546383456523
g2769	2401.1754500979546	3233.5684405044562	2720.992874931741	3884.814000607261	3895.6280663110474	3795.559145766334
g277	1278.1091178915435	1550.7601634490993	1301.565299771307	1843.2033741389914	1738.5040548771174	1670.0228427906127
g2770	979.9499146509036	1465.411992459689	1304.6134620658536	1902.7255498377747	1413.4579709624154	1633.7053998242004
g2771	1910.2066287617004	2584.6002724151654	2236.335070098866	4023.6990772377553	3521.332575742603	4035.679260698518
g2772	407.4842444288747	317.23754122478977	335.29785240010256	345.2286190529435	357.8790216838636	310.4368662075783
g2773	1387.4341590797783	1824.5184477547555	1779.1107259169078	1692.4138623687402	1704.0294702194974	1784.384152557188
g2774	816.9562168793536	874.4161669292429	794.5543047784248	984.0999715532182	934.0970795326532	937.2991131544306
g2775	1067.4099476014912	945.2712522789421	840.2767391966206	1063.4628724849294	1142.5862343668307	1044.8991968368334
g2776	1464.9555519223447	1410.6603355985576	1299.5331915749427	1353.1374608856752	1420.024558516248	1375.8129191850485
g2777	2049.3475902739992	2463.8245587509055	2119.488848807921	1874.948534511676	2130.8576612186007	2092.889239883574
g2778	1220.46500526502	1017.7366804774982	936.8018785239228	863.0715476323587	815.8985035636707	894.7999777682033
g2779	2973.641120319983	2423.5659875294855	2275.9611799279687	2474.138436546095	2672.6011344097706	2693.0929382699746
g278	119.26368129625601	170.6963419788209	249.9493081528037	150.78951177025118	157.59810129197663	141.98574776762294
g2780	45.717744496898135	72.46542819855604	61.97929998910986	45.63366803573391	39.39952532299416	36.124265078293185
g2781	463.1406290337942	747.1990818695556	628.9374867747377	369.03748933245686	454.73618810289094	420.93461821176925
g2782	1790.9429474654444	1524.9946778673905	1543.3861751386537	1997.9610309558282	1999.5259101419535	1972.9257713615416
g2783	1790.9429474654444	1524.9946778673905	1543.3861751386537	1997.9610309558282	1999.5259101419535	1972.9257713615416
g2784	705.6434476695148	421.90982640048185	480.59358844014696	718.2342534319858	623.8258176140741	668.9750265568412
g2785	1276.1213898699393	1149.784794083756	983.5403670403008	1017.8292044491955	930.8137857557371	952.3669884277294
g2786	196.7850741388224	193.2411418628161	201.17871144006153	176.5824545730573	187.14774528422225	177.33730129343925
g2787	343.87694773753816	289.86171279422416	252.99747044735008	240.07277531842624	244.6053863802554	247.26769679259505
g2788	1466.943279943949	1942.073475721302	1519.0008767822826	1753.9201105908164	1541.5064282621465	1554.309287807203
g2789	1184.685900876143	1035.450451814923	996.7490703166684	1529.7199154587324	1666.2715917849614	1566.093138982475
g279	1007.7781069533632	1127.2399941997608	893.1115523020912	1085.28767024115	1075.2787119400489	1063.444274096278
g2790	306.1101153270571	210.95491320024092	335.29785240010256	283.72237083086736	226.5472706072164	286.4828080807957
g2791	894.4776097219201	681.1750250664268	715.3020851202187	930.5300134243132	939.0220201980275	922.2312378811318
g2792	224.61326644128215	135.2687993039713	220.48373930552196	115.07620635098117	172.37292328809946	168.25794055183616
g2793	1240.3422854810626	1293.105307632011	2112.376470120646	1432.5003618173862	1446.2909087315772	1431.254973075263
g2794	1359.6059667773186	1125.629651350904	1229.425458800376	1244.0134721045722	1223.026931901277	1277.8717299086065
g2795	1975.8016534746412	1821.2977620570418	1782.158888211454	1726.1430952647174	1832.0779275192283	1733.5783679818344
g2796	2097.0530627925014	2228.7145028178124	1933.5509488405912	2190.416065715228	2551.119264663872	2445.8252414773797
g2797	687.7538954750763	772.9645674512644	788.457980189332	1007.9088418327316	870.0728508827876	1023.0700954793621
g2798	105.34958514502614	86.95851383826725	118.87832948730907	124.99656896744506	72.23246309215595	126.91787249432419
g2799	230.57645050609494	177.1377133742481	225.5640097964326	232.13648522525511	239.68044571488113	232.39299940741552
g28	268.343282916576	351.0547410507826	448.0798572983188	216.26390503891287	252.81362082254586	241.2791822608994
g280	1248.2931975674796	1305.9880504228656	1047.551775225775	1277.7427050005494	1262.4264572242712	1240.2020417253595
g2800	109.32504118823468	91.78954238483766	132.08703276367675	77.37882840841837	57.45764109603315	77.07797735956675
g2801	1035.606299255823	1222.2502222823118	1487.5031997386368	1113.064685567249	1114.678237263043	1101.8866738320016
g2802	1262.2072937187095	1086.9814229783406	1059.7444244039605	1501.9429001326334	1367.491858085589	1386.0513472553669
g2803	1262.2072937187095	1086.9814229783406	1059.7444244039605	1501.9429001326334	1367.491858085589	1386.0513472553669
g2804	705.6434476695148	552.3475971578828	599.471917927456	696.4094556757653	538.4601794142535	635.5552519122169
g2805	946.1585382836311	835.7679385566797	746.7997621638648	888.8644904351648	850.3730882212906	864.857405109725
g2806	703.6557196479105	466.99942616847227	699.0452195493046	714.2661083854003	674.7168711562749	702.7811569777037
g2807	2013.5684858851223	2206.1697029338175	1911.1977586805845	2557.469482524392	2579.027261767659	2540.0960508795565
g2808	125.22686536106882	109.50331372226246	70.1077327745669	109.12398878110282	106.70704774977585	105.86148268932976
g2809	232.56417852769923	188.4101133162457	916.4807965602803	132.93285906061618	185.50609839576416	151.6446421735837
g281	127.21459338267307	173.9170276765345	198.13054914551515	186.5028171895212	180.5811577303899	199.35958053902976
g2812	39.754560432085334	35.42754267484962	34.03781228910132	9.920362616463894	13.13317510766472	22.988168686186572
g2813	147.09187359871575	135.2687993039713	334.2817983019204	97.21955364134615	98.49881330748539	85.77098232493141
g2814	445.2510768393558	452.5063405287611	768.6449252747805	398.79857718184854	526.9686511950468	466.52459980790394
g2815	139.14096151229867	77.29645674512645	95.00105818002905	61.50624822207614	36.11623154607798	44.04455849118099
g2816	63.607296691336536	40.25857122142002	32.513731141828124	35.713305419270014	21.34140954995517	22.988168686186572
g2819	133.17777744748588	122.38605651311687	104.65357211275928	144.83729420037284	167.44798262272516	141.59939199138452
g282	1504.71011235443	1549.1498206002425	1579.9641226732103	1585.2739461109302	1728.6541735463686	1615.1603225647557
g2820	117.27595327465174	83.73782814055365	98.5572475236665	97.21955364134615	93.57387264211113	111.65681933290621
g2821	2039.4089501659778	2122.4318747932634	1980.2894373569693	2156.6868328192504	2214.5816525299633	1989.9254255160326
g2822	395.55787629924913	235.11005593309292	218.45163110915772	196.4231798059851	216.69738927646787	167.29205111124008
g2823	1230.4036453730412	996.8022234423598	978.4600965493901	1124.9691207070055	1081.8452994938814	1111.159212461724
g2824	188.83416205240536	138.48948500168487	141.2315196473159	158.7258018634223	193.71433283805462	157.63315670527936
g2825	1107.1645080335766	914.674738150663	1004.8775031021255	1071.3991625781005	1047.3707148362614	1063.8306298725163
g2826	1922.132996891326	1760.1047338004835	1711.035101338705	1499.9588276093407	1649.8551229003804	1521.4690468269364
g2827	492.9565493578582	384.8719408767754	402.35742288012307	398.79857718184854	467.86936321055566	428.6617337365378
g2828	1083.3117717743255	1231.9122793754527	1009.9577735930361	1446.3888694804357	1439.724321177745	1398.9942657593542
g2829	936.2198981756097	853.4817098941045	817.9235490366137	1188.4594414523744	1216.4603443474446	1221.4637865777956
g283	298.15920324064	265.70657006137213	391.18082780011963	170.63023700317896	229.8305643841326	218.29101357471282
g2831	256.41691478695043	252.82382727051774	343.42628518555955	287.6905158774529	325.0460839147018	299.8120823610215
g2832	890.5021536787116	705.3301677992788	772.2011146184179	990.0521891230966	993.1963675171444	985.9799409604727
g2833	1105.1767800119724	1508.8912493788225	1318.8382194404032	1533.688060505318	1587.472541138973	1622.501082313286
g2834	300.1469312622443	220.61697029338174	286.52725568736037	261.8975730746468	211.7724486110936	278.3693367797886
g2835	612.2202306541142	481.4925118081835	549.6852671165317	472.20926054368135	613.9759362833256	602.9081888200697
g2836	1047.5326673854486	1062.8262802454885	1020.1183145748574	992.0362616463893	891.4142604327428	990.0366766109763
g2837	711.6066317343275	768.1335389046941	724.4465720038579	515.8588560561225	549.9517076334602	512.8872929565156
g2838	626.134326805344	626.4233682052956	740.703437574772	613.0784096974686	576.2180578487896	603.2945445963081
g2839	914.3548899379628	1254.457079259448	1316.8061112440391	803.5493719335753	792.9154471252574	855.0053328156451
g284	8074.151223756532	9323.885094880878	8136.561218242488	6160.545184824078	6528.829675397824	6353.620740240977
g2840	985.9130987157164	1444.4775354245505	1434.668386633166	1091.2398878110282	1172.1358783590763	1071.557745397285
